Code Officiel Région;Code Officiel Commune / Arrondissement Municipal;Code Officiel Département;Nom Officiel Commune / Arrondissement Municipal;Code interne de la variable;Valeur;Année de référence géographique;Année;Code Officiel EPCI;Nom Officiel EPCI;Nom de la variable;Nom Officiel Département;Nom Officiel Région
04;974414;974;Saint-Louis;csx_rec4taxtypac_rec1rpop;2310.8318985750648;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec2taxtypac_rec1rpop;30.95926385391998;2019;2017;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec2taxtypac_rec2rpop;84.962611907668;2019;2017;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec3taxtypac_rec2rpop;5.0;2019;2017;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec4taxtypac_rec2rpop;1158.412610851099;2019;2017;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec5taxtypac_rec2rpop;3503.3194429825003;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec2taxtypac_rec2rpop;10.48689806620758;2019;2017;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec3taxtypac_rec2rpop;0.0;2019;2017;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec3taxtypac_rec1rpop;387.1873744637591;2021;2008;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec4taxtypac_rec1rpop;676.150858834641;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec3taxtypac_rec2rpop;9.91985568488969;2021;2008;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec6taxtypac_rec1rpop;238.74212956863332;2021;2008;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974407;974;Port;csx_rec6taxtypac_rec1rpop;2519.503620647568;2021;2008;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec1taxtypac_rec1rpop;88.14739501203056;2021;2008;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec1taxtypac_rec2rpop;0.0;2021;2008;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec4taxtypac_rec2rpop;1149.0462122087883;2021;2008;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec2taxtypac_rec1rpop;647.537296953634;2021;2008;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec4taxtypac_rec1rpop;1224.9113603389944;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec3taxtypac_rec1rpop;1395.2511876902188;2021;2008;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec6taxtypac_rec1rpop;3436.393229967935;2021;2008;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec3taxtypac_rec1rpop;5933.540454048739;2019;2007;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec3taxtypac_rec1rpop;988.563485280708;2019;2007;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec1taxtypac_rec2rpop;2.76541252116678;2019;2012;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974407;974;Port;csx_rec6taxtypac_rec2rpop;1989.642493236058;2019;2012;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec3taxtypac_rec2rpop;22.618704256797493;2019;2012;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec3taxtypac_rec2rpop;0.0;2019;2012;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec3taxtypac_rec2rpop;4.52497337919153;2019;2012;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec1taxtypac_rec1rpop;98.32205921110423;2019;2007;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec4taxtypac_rec2rpop;165.71787279500228;2019;2007;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974407;974;Port;csx_rec1taxtypac_rec1rpop;20.055992471687208;2019;2007;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974407;974;Port;csx_rec6taxtypac_rec2rpop;1572.8769109900363;2019;2007;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec2taxtypac_rec1rpop;633.6604544374178;2019;2007;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec5taxtypac_rec2rpop;3280.614416219652;2019;2007;;;Employés Chômeurs;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec3taxtypac_rec1rpop;1649.9882198788575;2019;2007;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec6taxtypac_rec2rpop;910.7429587846035;2019;2007;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec1taxtypac_rec1rpop;802.123449580473;2019;2007;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec4taxtypac_rec1rpop;220.584355668691;2019;2007;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec6taxtypac_rec2rpop;275.4428266755166;2019;2007;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec1taxtypac_rec1rpop;77.08945622363815;2019;2017;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec6taxtypac_rec1rpop;559.3557219548928;2019;2017;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974407;974;Port;csx_rec6taxtypac_rec2rpop;1563.2690201996058;2019;2017;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec5taxtypac_rec2rpop;1063.4086290883172;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec4taxtypac_rec2rpop;2083.376576454517;2019;2017;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec1taxtypac_rec1rpop;171.45024912805232;2019;2017;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec3taxtypac_rec1rpop;3895.7544594733135;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec5taxtypac_rec2rpop;265.23883089266394;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec1taxtypac_rec2rpop;2.5476047691519397;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec6taxtypac_rec2rpop;2816.172189298623;2019;2017;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec2taxtypac_rec1rpop;241.94538134585665;2021;2019;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec3taxtypac_rec1rpop;356.83737559134363;2021;2019;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec4taxtypac_rec1rpop;535.0;2021;2019;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec4taxtypac_rec1rpop;1168.61434601611;2021;2019;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974407;974;Port;csx_rec4taxtypac_rec2rpop;390.4138052248589;2021;2019;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec2taxtypac_rec1rpop;682.2442423699903;2021;2019;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec5taxtypac_rec2rpop;5437.888556396141;2021;2019;;;Employés Chômeurs;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec6taxtypac_rec2rpop;3646.3394321876376;2021;2019;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec2taxtypac_rec1rpop;1622.030583867574;2021;2019;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec4taxtypac_rec1rpop;195.05679513184688;2021;2019;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec6taxtypac_rec2rpop;1044.830136907766;2021;2019;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec4taxtypac_rec2rpop;59.50666791514211;2021;2019;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec5taxtypac_rec1rpop;453.9005852605226;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec6taxtypac_rec2rpop;305.5357099853333;2021;2019;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec4taxtypac_rec1rpop;172.21841836116803;2021;2019;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec1taxtypac_rec1rpop;71.5846314117691;2021;2013;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec2taxtypac_rec2rpop;36.40276088564121;2021;2013;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec2taxtypac_rec2rpop;24.6628097772502;2021;2013;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec6taxtypac_rec1rpop;272.27741994084215;2021;2013;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec2taxtypac_rec2rpop;32.60873065300951;2021;2013;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec4taxtypac_rec2rpop;173.06994785309448;2021;2013;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec6taxtypac_rec2rpop;250.86046669645958;2021;2013;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec2taxtypac_rec1rpop;1100.767086614689;2021;2013;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec2taxtypac_rec2rpop;152.38094708271487;2021;2013;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec3taxtypac_rec1rpop;3677.545205523619;2021;2013;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec6taxtypac_rec1rpop;365.2816780639927;2021;2013;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec2taxtypac_rec2rpop;25.2232664702857;2021;2013;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec6taxtypac_rec1rpop;423.3385067105068;2021;2013;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec1taxtypac_rec2rpop;7.5209436333681206;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec6taxtypac_rec2rpop;538.050710137371;2019;2017;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec4taxtypac_rec1rpop;533.0462878437946;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec4taxtypac_rec1rpop;1143.4598792117508;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec3taxtypac_rec2rpop;9.87952428793631;2019;2017;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec6taxtypac_rec2rpop;693.3043332043037;2019;2017;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec2taxtypac_rec2rpop;396.7282633306079;2019;2017;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec3taxtypac_rec1rpop;6172.994650962573;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec1taxtypac_rec2rpop;40.88906865921394;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec2taxtypac_rec2rpop;15.0;2019;2017;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec1taxtypac_rec2rpop;0.0;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec5taxtypac_rec1rpop;1177.844326206093;2019;2017;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec2taxtypac_rec2rpop;39.91757851247055;2019;2017;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec6taxtypac_rec2rpop;364.9571811962526;2019;2017;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974407;974;Port;csx_rec3taxtypac_rec2rpop;10.293475057015767;2019;2017;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec1taxtypac_rec2rpop;0.0;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec5taxtypac_rec2rpop;1472.3021147710433;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec4taxtypac_rec1rpop;1679.1113358303533;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec4taxtypac_rec1rpop;2382.863184624209;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec1taxtypac_rec1rpop;297.4009877919598;2019;2017;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec1taxtypac_rec2rpop;26.231532718577125;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec3taxtypac_rec2rpop;153.9865342915791;2019;2017;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec6taxtypac_rec2rpop;288.318126136048;2019;2017;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec3taxtypac_rec1rpop;46.110332258516785;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec4taxtypac_rec1rpop;4432.670254477964;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec4taxtypac_rec1rpop;427.9965983468428;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec2taxtypac_rec2rpop;10.0;2019;2017;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec1taxtypac_rec2rpop;15.08020706549856;2021;2013;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec1taxtypac_rec1rpop;182.68255677321827;2021;2013;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec4taxtypac_rec1rpop;192.59265223194544;2021;2013;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec4taxtypac_rec1rpop;4104.608905102221;2021;2013;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec3taxtypac_rec2rpop;15.301391808813479;2021;2013;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec4taxtypac_rec1rpop;433.5394345830492;2021;2013;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec4taxtypac_rec1rpop;655.7486591998255;2019;2007;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec3taxtypac_rec1rpop;165.18105947465523;2019;2007;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec5taxtypac_rec2rpop;3444.089145004057;2019;2007;;;Employés Chômeurs;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec6taxtypac_rec1rpop;1382.6666142504462;2019;2007;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec2taxtypac_rec1rpop;113.11511531161028;2019;2007;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec4taxtypac_rec1rpop;172.0;2019;2007;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec1taxtypac_rec2rpop;0.0;2021;2008;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec2taxtypac_rec2rpop;24.0;2021;2008;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec6taxtypac_rec1rpop;1805.4237426335958;2021;2008;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec3taxtypac_rec2rpop;17.495650908392257;2021;2008;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec4taxtypac_rec1rpop;1785.5156226829204;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec5taxtypac_rec1rpop;2399.2114781083114;2021;2008;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec2taxtypac_rec1rpop;673.8014670350798;2021;2008;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec1taxtypac_rec2rpop;0.0;2021;2008;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec4taxtypac_rec2rpop;136.72526536201647;2019;2012;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec3taxtypac_rec2rpop;9.73176314739594;2019;2012;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec5taxtypac_rec2rpop;467.91530560748856;2019;2012;;;Employés Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec6taxtypac_rec1rpop;657.9121507458633;2019;2012;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec6taxtypac_rec1rpop;1597.4154502079302;2019;2012;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec2taxtypac_rec1rpop;2273.029112677086;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec3taxtypac_rec2rpop;34.99252891030483;2019;2012;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec5taxtypac_rec1rpop;2808.069738220132;2019;2012;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec5taxtypac_rec2rpop;947.5666578060736;2019;2012;;;Employés Chômeurs;La Réunion;La Réunion
04;974407;974;Port;csx_rec4taxtypac_rec2rpop;309.15121131874315;2021;2008;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec3taxtypac_rec2rpop;44.772769264457864;2021;2008;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec5taxtypac_rec2rpop;1062.937311919418;2021;2008;;;Employés Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec5taxtypac_rec1rpop;3929.362008220633;2021;2008;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec4taxtypac_rec1rpop;4118.875319078344;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec3taxtypac_rec1rpop;983.2344819381043;2021;2008;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec3taxtypac_rec2rpop;0.0;2021;2008;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec6taxtypac_rec1rpop;412.73825413911567;2021;2008;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec5taxtypac_rec1rpop;900.8654995837961;2019;2012;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec4taxtypac_rec2rpop;167.89336180832413;2019;2012;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974407;974;Port;csx_rec4taxtypac_rec1rpop;1163.3235131397491;2019;2012;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec2taxtypac_rec2rpop;42.71725835228379;2019;2012;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec5taxtypac_rec1rpop;2765.4055480143415;2019;2012;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec4taxtypac_rec2rpop;1721.0754452850745;2019;2012;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec1taxtypac_rec2rpop;12.53098934825206;2019;2012;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec3taxtypac_rec1rpop;483.99208620778563;2019;2012;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec1taxtypac_rec1rpop;192.23579069802926;2019;2012;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec2taxtypac_rec1rpop;1658.9900224375629;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec4taxtypac_rec2rpop;897.6419431099775;2019;2012;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec1taxtypac_rec2rpop;3.98243492499126;2019;2012;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec1taxtypac_rec1rpop;102.46418667213787;2021;2008;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec2taxtypac_rec1rpop;136.48639821489326;2021;2008;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec2taxtypac_rec2rpop;11.698834132705139;2021;2008;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec1taxtypac_rec1rpop;96.63089037854166;2021;2008;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec4taxtypac_rec1rpop;1029.2432700724105;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec5taxtypac_rec1rpop;957.7516195269396;2021;2008;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec6taxtypac_rec2rpop;192.2154957515433;2021;2008;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec3taxtypac_rec2rpop;17.55432666691213;2021;2008;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec3taxtypac_rec2rpop;24.932866692595965;2021;2008;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec3taxtypac_rec1rpop;3542.263272266949;2021;2008;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec3taxtypac_rec2rpop;75.12295907826794;2021;2008;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec4taxtypac_rec1rpop;2152.353550715849;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec1taxtypac_rec2rpop;2.50748993372285;2021;2008;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec3taxtypac_rec2rpop;62.51784904230258;2021;2008;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec4taxtypac_rec1rpop;3819.617009981261;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec6taxtypac_rec2rpop;302.67471970201854;2021;2008;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec4taxtypac_rec1rpop;179.20316297258407;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec1taxtypac_rec2rpop;2.51937984496124;2019;2007;;;Agriculteurs Chômeurs;La Réunion;La Réunion
